timestamp    message 
1750326753   ffff8d70d8edd180 spa_history.c:307:spa_history_log_sync(): txg 4 set feature@livelist=enabled
1750326753   ffff8d70d8edd180 spa_history.c:307:spa_history_log_sync(): txg 4 set feature@device_rebuild=enabled
1750326753   ffff8d70d8edd180 spa_history.c:307:spa_history_log_sync(): txg 4 set feature@zstd_compress=enabled
1750326753   ffff8d70d8edd180 spa_history.c:307:spa_history_log_sync(): txg 4 set feature@draid=enabled
1750326753   ffff8d70d8edd180 spa_history.c:307:spa_history_log_sync(): txg 4 set feature@zilsaxattr=enabled
1750326753   ffff8d70d8edd180 spa_history.c:307:spa_history_log_sync(): txg 4 set feature@head_errlog=enabled
1750326753   ffff8d70d8edd180 spa_history.c:307:spa_history_log_sync(): txg 4 set feature@blake3=enabled
1750326753   ffff8d70d8edd180 spa_history.c:307:spa_history_log_sync(): txg 4 set feature@block_cloning=enabled
1750326753   ffff8d70d8edd180 spa_history.c:307:spa_history_log_sync(): txg 4 set feature@vdev_zaps_v2=enabled
1750326753   ffff8d70d8edd180 spa_history.c:307:spa_history_log_sync(): txg 4 set feature@redaction_list_spill=enabled
1750326753   ffff8d70d8edd180 spa_history.c:307:spa_history_log_sync(): txg 4 set feature@raidz_expansion=enabled
1750326753   ffff8d70d8edd180 spa_history.c:307:spa_history_log_sync(): txg 4 set feature@fast_dedup=enabled
1750326753   ffff8d70d8edd180 spa_history.c:307:spa_history_log_sync(): txg 4 set feature@longname=enabled
1750326753   ffff8d70d8edd180 spa_history.c:307:spa_history_log_sync(): txg 4 set feature@large_microzap=enabled
1750326753   ffff8d70d8edd180 mmp.c:240:mmp_thread_start(): MMP thread started pool 'zpool-docker' gethrtime 3327154842596
1750326753   ffff8d71cbc85180 metaslab.c:2504:metaslab_load_impl(): metaslab_load: txg 4, spa zpool-docker, vdev_id 1, ms_id 0, smp_length 0, unflushed_allocs 0, unflushed_frees 0, freed 0, defer 0 + 0, unloaded time 3327155 ms, loading_time 0 ms, ms_max_size 536870912, max size error 536870912, old_weight 1000000040000000, new_weight 740000000000001
1750326753   ffff8d71cbc85180 metaslab.c:2504:metaslab_load_impl(): metaslab_load: txg 4, spa zpool-docker, vdev_id 2, ms_id 0, smp_length 0, unflushed_allocs 0, unflushed_frees 0, freed 0, defer 0 + 0, unloaded time 3327155 ms, loading_time 0 ms, ms_max_size 536870912, max size error 536870912, old_weight 1000000040000000, new_weight 740000000000001
1750326753   ffff8d73578528c0 metaslab.c:2504:metaslab_load_impl(): metaslab_load: txg 4, spa zpool-docker, vdev_id 2, ms_id 1, smp_length 0, unflushed_allocs 0, unflushed_frees 0, freed 0, defer 0 + 0, unloaded time 3327155 ms, loading_time 0 ms, ms_max_size 536870912, max size error 536870912, old_weight 100000003f7df7e0, new_weight 740000000000001
1750326753   ffff8d71cbc85180 metaslab.c:2504:metaslab_load_impl(): metaslab_load: txg 4, spa zpool-docker, vdev_id 0, ms_id 0, smp_length 0, unflushed_allocs 0, unflushed_frees 0, freed 0, defer 0 + 0, unloaded time 3327155 ms, loading_time 0 ms, ms_max_size 536870912, max size error 536870912, old_weight 1000000040000000, new_weight 740000000000001
1750326753   ffff8d71cbc85180 metaslab.c:2504:metaslab_load_impl(): metaslab_load: txg 4, spa zpool-docker, vdev_id 1, ms_id 1, smp_length 0, unflushed_allocs 0, unflushed_frees 0, freed 0, defer 0 + 0, unloaded time 3327155 ms, loading_time 0 ms, ms_max_size 536870912, max size error 536870912, old_weight 100000003f7df7e0, new_weight 740000000000001
1750326753   ffff8d73578528c0 metaslab.c:2504:metaslab_load_impl(): metaslab_load: txg 4, spa zpool-docker, vdev_id 0, ms_id 1, smp_length 0, unflushed_allocs 0, unflushed_frees 0, freed 0, defer 0 + 0, unloaded time 3327155 ms, loading_time 0 ms, ms_max_size 536870912, max size error 536870912, old_weight 100000003f7df7e0, new_weight 740000000000001
1750326753   ffff8d71cbc85180 metaslab.c:2504:metaslab_load_impl(): metaslab_load: txg 4, spa zpool-docker, vdev_id 2, ms_id 2, smp_length 0, unflushed_allocs 0, unflushed_frees 0, freed 0, defer 0 + 0, unloaded time 3327155 ms, loading_time 0 ms, ms_max_size 536870912, max size error 536870912, old_weight 100000003efbefbf, new_weight 740000000000001
1750326753   ffff8d71cbc85180 metaslab.c:2504:metaslab_load_impl(): metaslab_load: txg 4, spa zpool-docker, vdev_id 0, ms_id 2, smp_length 0, unflushed_allocs 0, unflushed_frees 0, freed 0, defer 0 + 0, unloaded time 3327155 ms, loading_time 0 ms, ms_max_size 536870912, max size error 536870912, old_weight 100000003efbefbf, new_weight 740000000000001
1750326753   ffff8d735786a8c0 metaslab.c:2504:metaslab_load_impl(): metaslab_load: txg 4, spa zpool-docker, vdev_id 2, ms_id 3, smp_length 0, unflushed_allocs 0, unflushed_frees 0, freed 0, defer 0 + 0, unloaded time 3327167 ms, loading_time 0 ms, ms_max_size 536870912, max size error 536870912, old_weight 100000003e79e79f, new_weight 740000000000001
1750326753   ffff8d735786d180 metaslab.c:2504:metaslab_load_impl(): metaslab_load: txg 4, spa zpool-docker, vdev_id 1, ms_id 2, smp_length 0, unflushed_allocs 0, unflushed_frees 0, freed 0, defer 0 + 0, unloaded time 3327167 ms, loading_time 0 ms, ms_max_size 536870912, max size error 536870912, old_weight 100000003efbefbf, new_weight 740000000000001
1750326753   ffff8d7357850000 metaslab.c:2504:metaslab_load_impl(): metaslab_load: txg 4, spa zpool-docker, vdev_id 1, ms_id 3, smp_length 0, unflushed_allocs 0, unflushed_frees 0, freed 0, defer 0 + 0, unloaded time 3327167 ms, loading_time 0 ms, ms_max_size 536870912, max size error 536870912, old_weight 100000003e79e79f, new_weight 740000000000001
1750326753   ffff8d73578528c0 metaslab.c:2504:metaslab_load_impl(): metaslab_load: txg 4, spa zpool-docker, vdev_id 0, ms_id 3, smp_length 0, unflushed_allocs 0, unflushed_frees 0, freed 0, defer 0 + 0, unloaded time 3327167 ms, loading_time 0 ms, ms_max_size 536870912, max size error 536870912, old_weight 100000003e79e79f, new_weight 740000000000001
1750326753   ffff8d7256580000 metaslab.c:2504:metaslab_load_impl(): metaslab_load: txg 4, spa zpool-docker, vdev_id 0, ms_id 4, smp_length 0, unflushed_allocs 0, unflushed_frees 0, freed 0, defer 0 + 0, unloaded time 3327197 ms, loading_time 0 ms, ms_max_size 536870912, max size error 536870912, old_weight 740000000000001, new_weight 740000000000001
1750326753   ffff8d7256580000 metaslab.c:2504:metaslab_load_impl(): metaslab_load: txg 4, spa zpool-docker, vdev_id 0, ms_id 5, smp_length 0, unflushed_allocs 0, unflushed_frees 0, freed 0, defer 0 + 0, unloaded time 3327197 ms, loading_time 0 ms, ms_max_size 536870912, max size error 536870912, old_weight 740000000000001, new_weight 740000000000001
1750326753   ffff8d7256580000 metaslab.c:2504:metaslab_load_impl(): metaslab_load: txg 4, spa zpool-docker, vdev_id 0, ms_id 6, smp_length 0, unflushed_allocs 0, unflushed_frees 0, freed 0, defer 0 + 0, unloaded time 3327197 ms, loading_time 0 ms, ms_max_size 536870912, max size error 536870912, old_weight 740000000000001, new_weight 740000000000001
1750326753   ffff8d7256580000 metaslab.c:2504:metaslab_load_impl(): metaslab_load: txg 4, spa zpool-docker, vdev_id 0, ms_id 7, smp_length 0, unflushed_allocs 0, unflushed_frees 0, freed 0, defer 0 + 0, unloaded time 3327197 ms, loading_time 0 ms, ms_max_size 536870912, max size error 536870912, old_weight 740000000000001, new_weight 740000000000001
1750326753   ffff8d7256580000 metaslab.c:2504:metaslab_load_impl(): metaslab_load: txg 4, spa zpool-docker, vdev_id 0, ms_id 8, smp_length 0, unflushed_allocs 0, unflushed_frees 0, freed 0, defer 0 + 0, unloaded time 3327197 ms, loading_time 0 ms, ms_max_size 536870912, max size error 536870912, old_weight 740000000000001, new_weight 740000000000001
1750326753   ffff8d7256580000 metaslab.c:2504:metaslab_load_impl(): metaslab_load: txg 4, spa zpool-docker, vdev_id 1, ms_id 4, smp_length 0, unflushed_allocs 0, unflushed_frees 0, freed 0, defer 0 + 0, unloaded time 3327197 ms, loading_time 0 ms, ms_max_size 536870912, max size error 536870912, old_weight 740000000000001, new_weight 740000000000001
1750326753   ffff8d7256580000 metaslab.c:2504:metaslab_load_impl(): metaslab_load: txg 4, spa zpool-docker, vdev_id 1, ms_id 5, smp_length 0, unflushed_allocs 0, unflushed_frees 0, freed 0, defer 0 + 0, unloaded time 3327197 ms, loading_time 0 ms, ms_max_size 536870912, max size error 536870912, old_weight 740000000000001, new_weight 740000000000001
1750326753   ffff8d7256580000 metaslab.c:2504:metaslab_load_impl(): metaslab_load: txg 4, spa zpool-docker, vdev_id 1, ms_id 6, smp_length 0, unflushed_allocs 0, unflushed_frees 0, freed 0, defer 0 + 0, unloaded time 3327197 ms, loading_time 0 ms, ms_max_size 536870912, max size error 536870912, old_weight 740000000000001, new_weight 740000000000001
1750326753   ffff8d7256580000 metaslab.c:2504:metaslab_load_impl(): metaslab_load: txg 4, spa zpool-docker, vdev_id 1, ms_id 7, smp_length 0, unflushed_allocs 0, unflushed_frees 0, freed 0, defer 0 + 0, unloaded time 3327197 ms, loading_time 0 ms, ms_max_size 536870912, max size error 536870912, old_weight 740000000000001, new_weight 740000000000001
1750326753   ffff8d7256580000 metaslab.c:2504:metaslab_load_impl(): metaslab_load: txg 4, spa zpool-docker, vdev_id 0, ms_id 9, smp_length 0, unflushed_allocs 0, unflushed_frees 0, freed 0, defer 0 + 0, unloaded time 3327197 ms, loading_time 0 ms, ms_max_size 536870912, max size error 536870912, old_weight 740000000000001, new_weight 740000000000001
1750326753   ffff8d7256580000 metaslab.c:2504:metaslab_load_impl(): metaslab_load: txg 4, spa zpool-docker, vdev_id 0, ms_id 10, smp_length 0, unflushed_allocs 0, unflushed_frees 0, freed 0, defer 0 + 0, unloaded time 3327197 ms, loading_time 0 ms, ms_max_size 536870912, max size error 536870912, old_weight 740000000000001, new_weight 740000000000001
1750326753   ffff8d7256580000 metaslab.c:2504:metaslab_load_impl(): metaslab_load: txg 4, spa zpool-docker, vdev_id 0, ms_id 11, smp_length 0, unflushed_allocs 0, unflushed_frees 0, freed 0, defer 0 + 0, unloaded time 3327197 ms, loading_time 0 ms, ms_max_size 536870912, max size error 536870912, old_weight 740000000000001, new_weight 740000000000001
1750326753   ffff8d7256580000 metaslab.c:2504:metaslab_load_impl(): metaslab_load: txg 4, spa zpool-docker, vdev_id 0, ms_id 12, smp_length 0, unflushed_allocs 0, unflushed_frees 0, freed 0, defer 0 + 0, unloaded time 3327197 ms, loading_time 0 ms, ms_max_size 536870912, max size error 536870912, old_weight 740000000000001, new_weight 740000000000001
1750326753   ffff8d7256580000 metaslab.c:2504:metaslab_load_impl(): metaslab_load: txg 4, spa zpool-docker, vdev_id 0, ms_id 13, smp_length 0, unflushed_allocs 0, unflushed_frees 0, freed 0, defer 0 + 0, unloaded time 3327197 ms, loading_time 0 ms, ms_max_size 536870912, max size error 536870912, old_weight 740000000000001, new_weight 740000000000001
1750326753   ffff8d7256580000 metaslab.c:2504:metaslab_load_impl(): metaslab_load: txg 4, spa zpool-docker, vdev_id 1, ms_id 8, smp_length 0, unflushed_allocs 0, unflushed_frees 0, freed 0, defer 0 + 0, unloaded time 3327197 ms, loading_time 0 ms, ms_max_size 536870912, max size error 536870912, old_weight 740000000000001, new_weight 740000000000001
1750326753   ffff8d7256580000 metaslab.c:2504:metaslab_load_impl(): metaslab_load: txg 4, spa zpool-docker, vdev_id 1, ms_id 10, smp_length 0, unflushed_allocs 0, unflushed_frees 0, freed 0, defer 0 + 0, unloaded time 3327197 ms, loading_time 0 ms, ms_max_size 536870912, max size error 536870912, old_weight 740000000000001, new_weight 740000000000001
1750326753   ffff8d70f0955180 metaslab.c:2504:metaslab_load_impl(): metaslab_load: txg 4, spa zpool-docker, vdev_id 1, ms_id 9, smp_length 0, unflushed_allocs 0, unflushed_frees 0, freed 0, defer 0 + 0, unloaded time 3327197 ms, loading_time 0 ms, ms_max_size 536870912, max size error 536870912, old_weight 740000000000001, new_weight 740000000000001
1750326753   ffff8d7256580000 metaslab.c:2504:metaslab_load_impl(): metaslab_load: txg 4, spa zpool-docker, vdev_id 1, ms_id 11, smp_length 0, unflushed_allocs 0, unflushed_frees 0, freed 0, defer 0 + 0, unloaded time 3327197 ms, loading_time 0 ms, ms_max_size 536870912, max size error 536870912, old_weight 740000000000001, new_weight 740000000000001
1750326753   ffff8d70f0955180 metaslab.c:2504:metaslab_load_impl(): metaslab_load: txg 4, spa zpool-docker, vdev_id 1, ms_id 12, smp_length 0, unflushed_allocs 0, unflushed_frees 0, freed 0, defer 0 + 0, unloaded time 3327197 ms, loading_time 0 ms, ms_max_size 536870912, max size error 536870912, old_weight 740000000000001, new_weight 740000000000001
1750326753   ffff8d7256580000 metaslab.c:2504:metaslab_load_impl(): metaslab_load: txg 4, spa zpool-docker, vdev_id 2, ms_id 4, smp_length 0, unflushed_allocs 0, unflushed_frees 0, freed 0, defer 0 + 0, unloaded time 3327197 ms, loading_time 0 ms, ms_max_size 536870912, max size error 536870912, old_weight 740000000000001, new_weight 740000000000001
1750326753   ffff8d70f0955180 metaslab.c:2504:metaslab_load_impl(): metaslab_load: txg 4, spa zpool-docker, vdev_id 2, ms_id 5, smp_length 0, unflushed_allocs 0, unflushed_frees 0, freed 0, defer 0 + 0, unloaded time 3327197 ms, loading_time 0 ms, ms_max_size 536870912, max size error 536870912, old_weight 740000000000001, new_weight 740000000000001
1750326753   ffff8d7256580000 metaslab.c:2504:metaslab_load_impl(): metaslab_load: txg 4, spa zpool-docker, vdev_id 2, ms_id 6, smp_length 0, unflushed_allocs 0, unflushed_frees 0, freed 0, defer 0 + 0, unloaded time 3327197 ms, loading_time 0 ms, ms_max_size 536870912, max size error 536870912, old_weight 740000000000001, new_weight 740000000000001
1750326753   ffff8d70f0955180 metaslab.c:2504:metaslab_load_impl(): metaslab_load: txg 4, spa zpool-docker, vdev_id 2, ms_id 7, smp_length 0, unflushed_allocs 0, unflushed_frees 0, freed 0, defer 0 + 0, unloaded time 3327197 ms, loading_time 0 ms, ms_max_size 536870912, max size error 536870912, old_weight 740000000000001, new_weight 740000000000001
1750326753   ffff8d7256580000 metaslab.c:2504:metaslab_load_impl(): metaslab_load: txg 4, spa zpool-docker, vdev_id 1, ms_id 13, smp_length 0, unflushed_allocs 0, unflushed_frees 0, freed 0, defer 0 + 0, unloaded time 3327197 ms, loading_time 0 ms, ms_max_size 536870912, max size error 536870912, old_weight 740000000000001, new_weight 740000000000001
1750326753   ffff8d70f0955180 metaslab.c:2504:metaslab_load_impl(): metaslab_load: txg 4, spa zpool-docker, vdev_id 2, ms_id 8, smp_length 0, unflushed_allocs 0, unflushed_frees 0, freed 0, defer 0 + 0, unloaded time 3327197 ms, loading_time 0 ms, ms_max_size 536870912, max size error 536870912, old_weight 740000000000001, new_weight 740000000000001
1750326753   ffff8d7256580000 metaslab.c:2504:metaslab_load_impl(): metaslab_load: txg 4, spa zpool-docker, vdev_id 2, ms_id 9, smp_length 0, unflushed_allocs 0, unflushed_frees 0, freed 0, defer 0 + 0, unloaded time 3327197 ms, loading_time 0 ms, ms_max_size 536870912, max size error 536870912, old_weight 740000000000001, new_weight 740000000000001
1750326753   ffff8d70f0955180 metaslab.c:2504:metaslab_load_impl(): metaslab_load: txg 4, spa zpool-docker, vdev_id 2, ms_id 10, smp_length 0, unflushed_allocs 0, unflushed_frees 0, freed 0, defer 0 + 0, unloaded time 3327197 ms, loading_time 0 ms, ms_max_size 536870912, max size error 536870912, old_weight 740000000000001, new_weight 740000000000001
1750326753   ffff8d7256580000 metaslab.c:2504:metaslab_load_impl(): metaslab_load: txg 4, spa zpool-docker, vdev_id 2, ms_id 11, smp_length 0, unflushed_allocs 0, unflushed_frees 0, freed 0, defer 0 + 0, unloaded time 3327197 ms, loading_time 0 ms, ms_max_size 536870912, max size error 536870912, old_weight 740000000000001, new_weight 740000000000001
1750326753   ffff8d70f0955180 metaslab.c:2504:metaslab_load_impl(): metaslab_load: txg 4, spa zpool-docker, vdev_id 2, ms_id 12, smp_length 0, unflushed_allocs 0, unflushed_frees 0, freed 0, defer 0 + 0, unloaded time 3327197 ms, loading_time 0 ms, ms_max_size 536870912, max size error 536870912, old_weight 740000000000001, new_weight 740000000000001
1750326753   ffff8d7256580000 metaslab.c:2504:metaslab_load_impl(): metaslab_load: txg 4, spa zpool-docker, vdev_id 2, ms_id 13, smp_length 0, unflushed_allocs 0, unflushed_frees 0, freed 0, defer 0 + 0, unloaded time 3327197 ms, loading_time 0 ms, ms_max_size 536870912, max size error 536870912, old_weight 740000000000001, new_weight 740000000000001
1750326753   ffff8d7357855180 spa_history.c:298:spa_history_log_sync(): txg 5 set zpool-docker (id 54) mountpoint=/var/lib/docker
1750326753   ffff8d7357855180 spa_history.c:294:spa_history_log_sync(): command: zpool create -f zpool-docker -m /var/lib/docker /dev/sdc /dev/sdd /dev/sde
